iucn_sid;am_sid;sciname;cat_code;pop_trend;spatial_source;rgn_id;rgn_name;n_cells;presence;n_spp_rgn
70011163;Fis-25088;Pervagor melanocephalus;LC;stable;am;137;Ecuador;37;NA;5057
79800214;Fis-31551;Taenianotus triacanthus;LC;unknown;am;137;Ecuador;31;NA;5057
NA;Fis-22990;Anchoa starksi;CR;NA;am;137;Ecuador;24;NA;5057
NA;Fis-22990;Anchoa starksi;DD;NA;am;137;Ecuador;24;NA;5057
NA;Fis-22990;Anchoa starksi;EN;NA;am;137;Ecuador;24;NA;5057
NA;Fis-150580;Asterropteryx ensifera;CR;NA;am;137;Ecuador;8;NA;5057
NA;Fis-150580;Asterropteryx ensifera;DD;NA;am;137;Ecuador;8;NA;5057
NA;Fis-150580;Asterropteryx ensifera;EN;NA;am;137;Ecuador;8;NA;5057
NA;SLB-76656;Cymatium aquatile;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-22748;Chanos chanos;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-22899;Makaira mazara;CR;NA;am;137;Ecuador;404;NA;5057
NA;Fis-22899;Makaira mazara;DD;NA;am;137;Ecuador;404;NA;5057
NA;Fis-22899;Makaira mazara;EN;NA;am;137;Ecuador;404;NA;5057
NA;Fis-29419;Hoplostethus atlanticus;NE;NA;am;137;Ecuador;35;NA;5057
NA;Fis-59418;Emmelichthys nitidus nitidus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-23185;Maurolicus muelleri;NE;NA;am;137;Ecuador;395;NA;5057
NA;Fis-23715;Parexocoetus brachypterus;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-23821;Sphyraena barracuda;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-159754;Sciades sona;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-30137;Hypoatherina barnesi;NE;NA;am;137;Ecuador;8;NA;5057
NA;Fis-23560;Hypoatherina temminckii;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-23839;Stomias boa boa;NE;NA;am;137;Ecuador;306;NA;5057
NA;Fis-30085;Halargyreus johnsonii;NE;NA;am;137;Ecuador;4;NA;5057
NA;Fis-24151;Nomeus gronovii;NE;NA;am;137;Ecuador;66;NA;5057
NA;Fis-24077;Kaupichthys hyoproroides;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-24042;Gymnothorax mordax;NE;NA;am;137;Ecuador;15;NA;5057
NA;Fis-24137;Myrichthys maculosus;NE;NA;am;137;Ecuador;50;NA;5057
NA;Fis-29725;Leuroglossus stilbius;NE;NA;am;137;Ecuador;339;NA;5057
NA;Fis-30707;Tactostoma macropus;NE;NA;am;137;Ecuador;337;NA;5057
NA;Fis-23950;Ceratoscopelus townsendi;NE;NA;am;137;Ecuador;397;NA;5057
NA;Fis-29911;Diaphus theta;CR;NA;am;137;Ecuador;403;NA;5057
NA;Fis-29911;Diaphus theta;DD;NA;am;137;Ecuador;403;NA;5057
NA;Fis-29911;Diaphus theta;EN;NA;am;137;Ecuador;403;NA;5057
NA;Fis-24003;Diogenichthys laternatus;NE;NA;am;137;Ecuador;403;NA;5057
NA;Fis-24386;Triphoturus mexicanus;NE;NA;am;137;Ecuador;404;NA;5057
NA;Fis-24636;Gobiesox maeandricus;NE;NA;am;137;Ecuador;34;NA;5057
NA;Fis-30059;Gobiesox rhessodon;CR;NA;am;137;Ecuador;6;NA;5057
NA;Fis-30059;Gobiesox rhessodon;DD;NA;am;137;Ecuador;6;NA;5057
NA;Fis-30059;Gobiesox rhessodon;EN;NA;am;137;Ecuador;6;NA;5057
NA;Fis-24934;Rimicola eigenmanni;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-24935;Rimicola muscarum;NE;NA;am;137;Ecuador;25;NA;5057
NA;Fis-57562;Nezumia stelgidolepis;NE;NA;am;137;Ecuador;48;NA;5057
NA;Fis-30256;Lycodapus fierasfer;NE;NA;am;137;Ecuador;264;NA;5057
NA;Fis-14540;Lycodes pacificus;NE;NA;am;137;Ecuador;7;NA;5057
NA;Fis-30269;Lyconema barbatum;NE;NA;am;137;Ecuador;15;NA;5057
NA;Fis-30015;Euleptorhamphus viridis;NE;NA;am;137;Ecuador;405;NA;5057
NA;Fis-30025;Fundulus parvipinnis;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-125235;Zenopsis nebulosa;NE;NA;am;137;Ecuador;64;NA;5057
NA;Fis-30736;Trachipterus altivelis;NE;NA;am;137;Ecuador;404;NA;5057
NA;Fis-30737;Trachipterus fukuzakii;NE;NA;am;137;Ecuador;405;NA;5057
NA;Fis-24762;Macroramphosus gracilis;NE;NA;am;137;Ecuador;402;NA;5057
NA;Fis-30348;Nematistius pectoralis;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-29736;Brama japonica;NE;NA;am;137;Ecuador;395;NA;5057
NA;Fis-29737;Brama orcini;NE;NA;am;137;Ecuador;78;NA;5057
NA;Fis-30708;Taractes asper;NE;NA;am;137;Ecuador;404;NA;5057
NA;Fis-170414;Kyphosus ocyurus;NE;NA;am;137;Ecuador;404;NA;5057
NA;Fis-10690;Apodichthys fucorum;NE;NA;am;137;Ecuador;4;NA;5057
NA;Fis-24442;Assurger anzac;NE;NA;am;137;Ecuador;50;NA;5057
NA;Fis-30195;Lepidopus fitchi;NE;NA;am;137;Ecuador;52;NA;5057
NA;Fis-29879;Cubiceps paradoxus;CR;NA;am;137;Ecuador;179;NA;5057
NA;Fis-29879;Cubiceps paradoxus;DD;NA;am;137;Ecuador;179;NA;5057
NA;Fis-29879;Cubiceps paradoxus;EN;NA;am;137;Ecuador;179;NA;5057
NA;Fis-30146;Icichthys lockingtoni;NE;NA;am;137;Ecuador;297;NA;5057
NA;Fis-24987;Sebastes wilsoni;NE;NA;am;137;Ecuador;12;NA;5057
NA;Fis-30854;Oxylebius pictus;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-30909;Zaniolepis frenata;NE;NA;am;137;Ecuador;13;NA;5057
NA;Fis-30910;Zaniolepis latipinnis;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-24437;Artedius corallinus;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-24440;Artedius lateralis;NE;NA;am;137;Ecuador;32;NA;5057
NA;Fis-24498;Chitonotus pugetensis;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-24512;Clinocottus analis;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-24513;Clinocottus embryum;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-24703;Icelinus quadriseriatus;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-30827;Icelinus tenuis;NE;NA;am;137;Ecuador;41;NA;5057
NA;Fis-24825;Oligocottus rimensis;NE;NA;am;137;Ecuador;3;NA;5057
NA;Fis-24826;Oligocottus rubellio;NE;NA;am;137;Ecuador;28;NA;5057
NA;Fis-30852;Oligocottus snyderi;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-30882;Radulinus asprellus;NE;NA;am;137;Ecuador;45;NA;5057
NA;Fis-24403;Agonopsis sterletus;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-24846;Pallasina barbata;NE;NA;am;137;Ecuador;5;NA;5057
NA;Fis-25004;Stellerina xyosterna;NE;NA;am;137;Ecuador;13;NA;5057
NA;Fis-30907;Xeneretmus ritteri;NE;NA;am;137;Ecuador;10;NA;5057
NA;Fis-30837;Liparis fucensis;NE;NA;am;137;Ecuador;12;NA;5057
NA;Fis-30840;Liparis mucosus;NE;NA;am;137;Ecuador;2;NA;5057
NA;Fis-24507;Citharichthys sordidus;NE;NA;am;137;Ecuador;59;NA;5057
NA;Fis-30787;Citharichthys stigmaeus;NE;NA;am;137;Ecuador;58;NA;5057
NA;Fis-24545;Embassichthys bathybius;NE;NA;am;137;Ecuador;105;NA;5057
NA;Fis-30865;Pleuronichthys coenosus;NE;NA;am;137;Ecuador;8;NA;5057
NA;Fis-30866;Pleuronichthys decurrens;NE;NA;am;137;Ecuador;8;NA;5057
NA;Fis-24409;Aluterus monoceros;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-24410;Aluterus scriptus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-25059;Istigobius nigroocellatus;NE;NA;am;137;Ecuador;33;NA;5057
NA;Fis-25061;Istigobius decoratus;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-25066;Stegastes albifasciatus;NE;NA;am;137;Ecuador;32;NA;5057
NA;Fis-165782;Stegastes punctatus;NE;NA;am;137;Ecuador;29;NA;5057
NA;Fis-25076;Stegastes nigricans;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-30933;Pseudamia gelatinosa;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-30934;Pseudamia hayashii;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-25095;Ptereleotris microlepis;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-25127;Secutor insidiator;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-25136;Symbolophorus evermanni;NE;NA;am;137;Ecuador;400;NA;5057
NA;Fis-30986;Myctophum aurolaternatum;NE;NA;am;137;Ecuador;380;NA;5057
NA;Fis-30992;Triodon macropterus;NE;NA;am;137;Ecuador;45;NA;5057
NA;Fis-31052;Amphiprion melanopus;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-128608;Chelon subviridis;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-25343;Encheliophis homei;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-167077;Ostorhinchus nigrofasciatus;NE;NA;am;137;Ecuador;16;NA;5057
NA;Fis-25373;Gymnothorax undulatus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-25375;Sargocentron caudimaculatum;NE;NA;am;137;Ecuador;41;NA;5057
NA;Fis-31142;Myripristis berndti;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-31172;Chromis atripes;NE;NA;am;137;Ecuador;15;NA;5057
NA;Fis-31173;Chromis elerae;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-31219;Schedophilus maculatus;NE;NA;am;137;Ecuador;216;NA;5057
NA;Fis-25434;Polymetme corythaeola;NE;NA;am;137;Ecuador;59;NA;5057
NA;Fis-7929;Argyropelecus olfersii;NE;NA;am;137;Ecuador;358;NA;5057
NA;Fis-25471;Cheilopogon suttoni;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-31243;Exocoetus monocirrhus;NE;NA;am;137;Ecuador;402;NA;5057
NA;Fis-25479;Patagonotothen tessellata;NE;NA;am;137;Ecuador;3;NA;5057
NA;Fis-31254;Stomias atriventer;NE;NA;am;137;Ecuador;400;NA;5057
NA;Fis-31256;Borostomias panamensis;NE;NA;am;137;Ecuador;389;NA;5057
NA;Fis-31335;Parvilux ingens;NE;NA;am;137;Ecuador;324;NA;5057
NA;Fis-25596;Echidna nebulosa;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-25597;Echidna polyzona;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-25598;Gymnothorax flavimarginatus;NE;NA;am;137;Ecuador;44;NA;5057
NA;Fis-31371;Gymnothorax margaritophorus;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-25601;Gymnothorax rueppelliae;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-31372;Gymnothorax zonipectis;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-25605;Uropterygius marmoratus;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-25612;Myripristis murdjan;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-25652;Chrysiptera rollandi;NE;NA;am;137;Ecuador;27;NA;5057
NA;Fis-25740;Neomyxus leuciscus;NE;NA;am;137;Ecuador;14;NA;5057
NA;Fis-25745;Oedalechilus labiosus;CR;NA;am;137;Ecuador;36;NA;5057
NA;Fis-25745;Oedalechilus labiosus;DD;NA;am;137;Ecuador;36;NA;5057
NA;Fis-25745;Oedalechilus labiosus;EN;NA;am;137;Ecuador;36;NA;5057
NA;Fis-128612;Moolgarda engeli;NE;NA;am;137;Ecuador;27;NA;5057
NA;Fis-49196;Moolgarda seheli;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-31483;Chromis agilis;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-25753;Chromis amboinensis;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-31486;Chromis delta;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-31487;Chromis lepidolepis;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-25754;Chromis ternatensis;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-25756;Chromis viridis;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-31490;Chromis weberi;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-25758;Chromis xanthura;NE;NA;am;137;Ecuador;35;NA;5057
NA;Fis-25759;Lepidozygus tapeinosoma;NE;NA;am;137;Ecuador;10;NA;5057
NA;Fis-25768;Chrysiptera biocellata;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-25769;Chrysiptera caeruleolineata;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-25771;Chrysiptera glauca;NE;NA;am;137;Ecuador;33;NA;5057
NA;Fis-138056;Chrysiptera brownriggii;NE;NA;am;137;Ecuador;21;NA;5057
NA;Fis-25784;Plectroglyphidodon dickii;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-25785;Plectroglyphidodon imparipennis;NE;NA;am;137;Ecuador;34;NA;5057
NA;Fis-31492;Plectroglyphidodon johnstonianus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-57933;Plectroglyphidodon leucozonus;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-25787;Plectroglyphidodon phoenixensis;NE;NA;am;137;Ecuador;31;NA;5057
NA;Fis-31493;Pomacentrus amboinensis;NE;NA;am;137;Ecuador;35;NA;5057
NA;Fis-25789;Pomacentrus pavo;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-31503;Pomacentrus philippinus;NE;NA;am;137;Ecuador;35;NA;5057
NA;Fis-31508;Sphyraena acutipinnis;NE;NA;am;137;Ecuador;34;NA;5057
NA;Fis-31511;Apogonichthys perdix;NE;NA;am;137;Ecuador;26;NA;5057
NA;Fis-25797;Fowleria marmorata;NE;NA;am;137;Ecuador;13;NA;5057
NA;Fis-25798;Fowleria variegata;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-170350;Verulux cypselurus;CR;NA;am;137;Ecuador;18;NA;5057
NA;Fis-170350;Verulux cypselurus;DD;NA;am;137;Ecuador;18;NA;5057
NA;Fis-170350;Verulux cypselurus;EN;NA;am;137;Ecuador;18;NA;5057
NA;Fis-167058;Pristicon trimaculatus;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-25801;Apogon doryssa;NE;NA;am;137;Ecuador;23;NA;5057
NA;Fis-136117;Pristiapogon taeniopterus;NE;NA;am;137;Ecuador;21;NA;5057
NA;Fis-167057;Pristiapogon exostigma;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-165217;Pristiapogon kallopterus;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-160988;Nectamia savayensis;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-128110;Ostorhinchus angustatus;NE;NA;am;137;Ecuador;14;NA;5057
NA;Fis-165242;Ostorhinchus taeniophorus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-159567;Zoramia leptacantha;NE;NA;am;137;Ecuador;10;NA;5057
NA;Fis-168751;Taeniamia biguttata;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-31534;Cheilodipterus artus;NE;NA;am;137;Ecuador;18;NA;5057
NA;Fis-25814;Gymnapogon philippinus;NE;NA;am;137;Ecuador;1;NA;5057
NA;Fis-31537;Gymnapogon urospilotus;NE;NA;am;137;Ecuador;7;NA;5057
NA;Fis-25815;Pseudamiops gracilicauda;NE;NA;am;137;Ecuador;21;NA;5057
NA;Fis-31539;Hoplolatilus starcki;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-31540;Malacanthus brevirostris;NE;NA;am;137;Ecuador;41;NA;5057
NA;Fis-25820;Malacanthus latovittatus;CR;NA;am;137;Ecuador;41;NA;5057
NA;Fis-25820;Malacanthus latovittatus;DD;NA;am;137;Ecuador;41;NA;5057
NA;Fis-25820;Malacanthus latovittatus;EN;NA;am;137;Ecuador;41;NA;5057
NA;Fis-31545;Pempheris oualensis;NE;NA;am;137;Ecuador;21;NA;5057
NA;Fis-25828;Sebastapistes cyanostigma;NE;NA;am;137;Ecuador;18;NA;5057
NA;Fis-25839;Dendrochirus biocellatus;NE;NA;am;137;Ecuador;13;NA;5057
NA;Fis-25841;Amblycirrhitus bimacula;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-21647;Neocirrhites armatus;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-25847;Rhinecanthus aculeatus;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-25848;Rhinecanthus rectangulus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-25909;Paracirrhites hemistictus;NE;NA;am;137;Ecuador;4;NA;5057
NA;Fis-25912;Corythoichthys flavofasciatus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-25915;Cosmocampus banneri;NE;NA;am;137;Ecuador;26;NA;5057
NA;Fis-9674;Parupeneus trifasciatus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-25962;Balistoides viridescens;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-25966;Xanthichthys auromarginatus;NE;NA;am;137;Ecuador;27;NA;5057
NA;Fis-31815;Xanthichthys caeruleolineatus;NE;NA;am;137;Ecuador;10;NA;5057
NA;Fis-26071;Plectorhinchus albovittatus;NE;NA;am;137;Ecuador;17;NA;5057
NA;Fis-26077;Plectorhinchus picus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-13931;Gymnothorax pictus;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-31847;Anarchias allardicei;NE;NA;am;137;Ecuador;13;NA;5057
NA;Fis-31849;Echidna leucotaenia;NE;NA;am;137;Ecuador;3;NA;5057
NA;Fis-31850;Echidna unicolor;NE;NA;am;137;Ecuador;2;NA;5057
NA;Fis-26153;Enchelynassa canina;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-26154;Gymnothorax buroensis;NE;NA;am;137;Ecuador;29;NA;5057
NA;Fis-31851;Gymnothorax enigmaticus;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-26155;Gymnothorax fimbriatus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-57904;Gymnothorax fuscomaculatus;NE;NA;am;137;Ecuador;19;NA;5057
NA;Fis-31852;Gymnothorax gracilicauda;NE;NA;am;137;Ecuador;16;NA;5057
NA;Fis-26157;Gymnothorax hepaticus;NE;NA;am;137;Ecuador;31;NA;5057
NA;Fis-31855;Myripristis adusta;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-149728;Ostorhinchus endekataenia;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-26174;Oplegnathus fasciatus;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-26176;Oplegnathus punctatus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-26183;Chromis analis;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-31875;Diodon liturosus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-26185;Lactoria diaphana;NE;NA;am;137;Ecuador;41;NA;5057
NA;Fis-31876;Ostracion cubicus;NE;NA;am;137;Ecuador;51;NA;5057
NA;Fis-31877;Ostracion meleagris;NE;NA;am;137;Ecuador;19;NA;5057
NA;Fis-31880;Parapercis clathrata;NE;NA;am;137;Ecuador;15;NA;5057
NA;Fis-134356;Gymnothorax richardsonii;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-26203;Neoniphon opercularis;NE;NA;am;137;Ecuador;21;NA;5057
NA;Fis-26204;Cheilodactylus zonatus;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-31889;Chromis leucura;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-26214;Chrysiptera starcki;NE;NA;am;137;Ecuador;30;NA;5057
NA;Fis-26215;Chrysiptera tricincta;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-31909;Sphyraena helleri;CR;NA;am;137;Ecuador;29;NA;5057
NA;Fis-31909;Sphyraena helleri;DD;NA;am;137;Ecuador;29;NA;5057
NA;Fis-31909;Sphyraena helleri;EN;NA;am;137;Ecuador;29;NA;5057
NA;Fis-26243;Chromis chrysura;NE;NA;am;137;Ecuador;29;NA;5057
NA;Fis-26246;Gymnothorax eurostus;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-26250;Parapercis millepunctata;NE;NA;am;137;Ecuador;25;NA;5057
NA;Fis-26343;Plectorhinchus lineatus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-26344;Xanthichthys lineopunctatus;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-32140;Melanostigma bathium;NE;NA;am;137;Ecuador;317;NA;5057
NA;Fis-59964;Neoachiropsetta milfordi;NE;NA;am;137;Ecuador;45;NA;5057
NA;Fis-132766;Guttigadus kongi;NE;NA;am;137;Ecuador;67;NA;5057
NA;Fis-32213;Echiodon cryomargarites;NE;NA;am;137;Ecuador;93;NA;5057
NA;Fis-26412;Melamphaes microps;NE;NA;am;137;Ecuador;370;NA;5057
NA;Fis-147799;Photoblepharon palpebratum;NE;NA;am;137;Ecuador;6;NA;5057
NA;Fis-150578;Asterropteryx semipunctata;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-26426;Bathygobius cocosensis;NE;NA;am;137;Ecuador;37;NA;5057
NA;Fis-32244;Bryaninops natans;NE;NA;am;137;Ecuador;19;NA;5057
NA;Fis-26428;Callogobius maculipinnis;NE;NA;am;137;Ecuador;18;NA;5057
NA;Fis-54166;Ctenogobiops tangaroai;NE;NA;am;137;Ecuador;30;NA;5057
NA;Fis-26434;Oplopomus oplopomus;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-26435;Paragobiodon echinocephalus;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-57976;Priolepis cincta;NE;NA;am;137;Ecuador;42;NA;5057
NA;Fis-26438;Trimma okinawae;NE;NA;am;137;Ecuador;15;NA;5057
NA;Fis-26441;Valenciennea longipinnis;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-26443;Valenciennea sexguttata;NE;NA;am;137;Ecuador;18;NA;5057
NA;Fis-26459;Bathygobius cotticeps;NE;NA;am;137;Ecuador;22;NA;5057
NA;Fis-26463;Callogobius plumatus;NE;NA;am;137;Ecuador;23;NA;5057
NA;Fis-26464;Callogobius sclateri;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-32261;Eviota albolineata;NE;NA;am;137;Ecuador;28;NA;5057
NA;Fis-32265;Eviota herrei;NE;NA;am;137;Ecuador;32;NA;5057
NA;Fis-26466;Eviota prasina;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-32283;Gymnothorax melatremus;NE;NA;am;137;Ecuador;24;NA;5057
NA;Fis-32286;Uropterygius xanthopterus;NE;NA;am;137;Ecuador;5;NA;5057
NA;Fis-150192;Scolecenchelys gymnota;NE;NA;am;137;Ecuador;33;NA;5057
NA;Fis-146627;Scolecenchelys macroptera;NE;NA;am;137;Ecuador;17;NA;5057
NA;Fis-32289;Muraenichthys schultzei;NE;NA;am;137;Ecuador;11;NA;5057
NA;Fis-32290;Synodus binotatus;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-163998;Antennarius commerson;NE;NA;am;137;Ecuador;43;NA;5057
NA;Fis-166692;Antennatus dorehensis;NE;NA;am;137;Ecuador;24;NA;5057
NA;Fis-32292;Antennarius randalli;NE;NA;am;137;Ecuador;23;NA;5057
NA;Fis-32294;Brosmophyciops pautzkei;NE;NA;am;137;Ecuador;23;NA;5057
NA;Fis-32295;Dinematichthys iluocoeteoides;NE;NA;am;137;Ecuador;19;NA;5057
NA;Fis-26473;Stenatherina panatela;NE;NA;am;137;Ecuador;2;NA;5057
NA;Fis-32301;Myripristis violacea;NE;NA;am;137;Ecuador;35;NA;5057
NA;Fis-26475;Neoniphon argenteus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-26476;Sargocentron tiereoides;NE;NA;am;137;Ecuador;9;NA;5057
NA;Fis-26521;Dasyatis brevis;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-162326;Sigmops elongatus;CR;NA;am;137;Ecuador;403;NA;5057
NA;Fis-162326;Sigmops elongatus;DD;NA;am;137;Ecuador;403;NA;5057
NA;Fis-162326;Sigmops elongatus;EN;NA;am;137;Ecuador;403;NA;5057
NA;Fis-26523;Danaphos oculatus;NE;NA;am;137;Ecuador;397;NA;5057
NA;Fis-136013;Hime japonica;NE;NA;am;137;Ecuador;49;NA;5057
NA;Fis-26527;Lestidiops mirabilis;NE;NA;am;137;Ecuador;403;NA;5057
NA;Fis-26529;Bolinichthys longipes;NE;NA;am;137;Ecuador;401;NA;5057
NA;Fis-32343;Lampadena urophaos;NE;NA;am;137;Ecuador;390;NA;5057
NA;Fis-32345;Lampanyctus steinbecki;NE;NA;am;137;Ecuador;400;NA;5057
NA;Fis-32348;Protomyctophum beckeri;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-26535;Triphoturus nigrescens;NE;NA;am;137;Ecuador;386;NA;5057
NA;Fis-26540;Idiolychnus urolampus;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-32353;Diaphus adenomus;NE;NA;am;137;Ecuador;395;NA;5057
NA;Fis-120072;Nannobrachium nigrum;NE;NA;am;137;Ecuador;400;NA;5057
NA;Fis-26544;Chilorhinus platyrhynchus;NE;NA;am;137;Ecuador;2;NA;5057
NA;Fis-13941;Scuticaria tigrina;NE;NA;am;137;Ecuador;39;NA;5057
NA;Fis-26546;Enchelycore pardalis;NE;NA;am;137;Ecuador;31;NA;5057
NA;Fis-32366;Gymnothorax berndti;NE;NA;am;137;Ecuador;27;NA;5057
NA;Fis-26553;Gymnothorax nudivomer;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-32374;Phyllophichthus xenodontus;NE;NA;am;137;Ecuador;3;NA;5057
NA;Fis-26555;Schultzidia johnstonensis;NE;NA;am;137;Ecuador;2;NA;5057
NA;Fis-26556;Leiuranus semicinctus;NE;NA;am;137;Ecuador;38;NA;5057
NA;Fis-32376;Ophichthus polyophthalmus;NE;NA;am;137;Ecuador;30;NA;5057
NA;Fis-32380;Periophthalmus argentilineatus;NE;NA;am;137;Ecuador;36;NA;5057
NA;Fis-32382;Periophthalmus kalolo;NE;NA;am;137;Ecuador;29;NA;5057
NA;Fis-32383;Cheilodactylus vittatus;NE;NA;am;137;Ecuador;8;NA;5057
NA;Fis-32387;Nettastoma solitarium;NE;NA;am;137;Ecuador;40;NA;5057
NA;Fis-154433;Hyporhamphus acutus;NE;NA;am;137;Ecuador;4;NA;5057
NA;Fis-32393;Hemiramphus depauperatus;NE;NA;am;137;Ecuador;10;NA;5057
NA;Fis-26569;Cheilopogon atrisignis;NE;NA;am;137;Ecuador;399;NA;5057
NA;Fis-32396;Fusigobius signipinnis;NE;NA;am;137;Ecuador;35;NA;5057
NA;Fis-26604;Uroconger lepturus;NE;NA;am;137;Ecuador;63;NA;5057
NA;Fis-26609;Trachonurus villosus;NE;NA;am;137;Ecuador;377;NA;5057
NA;Fis-26628;Antigonia rubescens;NE;NA;am;137;Ecuador;57;NA;5057
